"state","county","math_score","college_share","income","poor_share","pop"
"Tennessee","Decatur County",3.5553787,0.10486883,37668.4880496725,0.20237902,11430
"Tennessee","DeKalb County",2.5854359,0.11545923,38038.8633765956,0.1925333,18978
"Tennessee","Dickson County",3.1578288,0.14853892,47838.7294930133,0.1393265,48532
"Tennessee","Dyer County",3.561152,0.14207278,42956.6136689709,0.20273836,37867
"Tennessee","Fayette County",2.7722316,0.18813983,54627.9609507198,0.13095365,38910
"Tennessee","Fentress County",2.454073,0.1006256,32202.7056628988,0.25106809,17667
"Tennessee","Franklin County",3.3074667,0.16949092,44309.1584819254,0.13401337,41229
"Tennessee","Gibson County",3.0974331,0.15333468,41637.2141951328,0.18525694,49709
"Tennessee","Giles County",2.7879996,0.12026231,40767.6790571477,0.16916509,28869
"Tennessee","Grainger County",2.178546,0.07373596,37118.2318047403,0.18837079,23085
"Tennessee","Greene County",2.8864541,0.14012149,37174.0049105781,0.19659284,66107
"Tennessee","Grundy County",1.9573977,0.078171432,29333.8217908487,0.31531006,14046
"Tennessee","Hamblen County",3.3104651,0.15507877,39565.8808998465,0.17384215,63352
"Tennessee","Hamilton County",3.5536685,0.26669636,53292.273337098,0.15039769,340877
"Tennessee","Hancock County",1.0643597,0.07484851,27491.1946033143,0.30387262,6632
"Tennessee","Hardeman County",2.5945528,0.10658386,34341.8078743625,0.2090375,27132
"Tennessee","Hardin County",3.2507045,0.093726017,37092.0508722047,0.20831673,26291
"Tennessee","Hawkins County",3.1680584,0.12394273,37424.627346788,0.18142317,57897
"Tennessee","Haywood County",2.7056692,0.13287713,35914.0393357109,0.26367158,18816
"Tennessee","Henderson County",4.1221409,0.11773384,42365.5700961504,0.16239677,26892
"Tennessee","Henry County",4.1574793,0.14750934,39213.9708939066,0.16920756,31960
"Tennessee","Hickman County",3.2279332,0.1054938,38154.1105710814,0.15173991,24125
"Tennessee","Houston County",2.6620901,0.075195096,41202.6057441253,0.19338211,8197
"Tennessee","Humphreys County",3.6653476,0.13030523,42209.6142518071,0.1267029,18357
"Tennessee","Jackson County",2.1559131,0.093692794,32227.8893280632,0.2175941,10908
"Tennessee","Jefferson County",2.6380579,0.13850257,44949.7222946291,0.18153872,52068
"Tennessee","Johnson County",3.5171034,0.10081803,31152.4835014251,0.23263527,18144
"Tennessee","Knox County",3.3763499,0.33910069,57168.6348353224,0.14796455,438169
"Tennessee","Lake County",1.249889,0.05140698,29510.3539325843,0.30094635,7285
"Tennessee","Lauderdale County",3.1584108,0.10041946,33013.1812331476,0.23486422,26305
"Tennessee","Lawrence County",3.5220337,0.11130493,40219.4224366476,0.17268811,41781
"Tennessee","Lewis County",3.2965343,0.11173488,37989.2718526437,0.18416438,11606
"Tennessee","Lincoln County",3.6910763,0.15648945,42107.0145079584,0.15904993,33679
"Tennessee","Loudon County",3.1032145,0.21191868,52641.8013015899,0.1355024,47396
"Tennessee","McMinn County",3.49142,0.13965534,38531.0322006658,0.17047168,52869
"Tennessee","McNairy County",3.1814778,0.10904289,32046.7894534995,0.21161662,25891
"Tennessee","Macon County",2.3321667,0.076249138,35136.8792700468,0.24063648,22383
"Tennessee","Madison County",2.5114322,0.24428876,46526.7613486072,0.19083533,98752
"Tennessee","Marion County",2.8977168,0.1344312,42739.0912986507,0.18636297,28209
"Tennessee","Marshall County",3.0348656,0.11446103,46074.3742365353,0.16276489,30547
"Tennessee","Maury County",3.1664693,0.16028005,50677.0956939572,0.13218446,84980
"Tennessee","Meigs County",3.9319561,0.088807285,35272.5482004595,0.2538501,12120
"Tennessee","Monroe County",3.0597904,0.10444333,37163.2220400279,0.18771586,46199
"Tennessee","Montgomery County",3.6745098,0.22218521,52572.0185012854,0.14946009,162140
"Tennessee","Moore County",2.8011816,0.12456131,49923.5011002829,0.14305994,6064
"Tennessee","Morgan County",2.3148856,0.063198805,39086.3426570246,0.18649186,18834
"Tennessee","Obion County",2.8973894,0.1187607,40332.9369635615,0.15018433,31299
"Tennessee","Overton County",3.2141545,0.10495605,35424.643028574,0.19147611,21044
"Tennessee","Perry County",4.1166449,0.10546419,30552.9586860392,0.24158888,7870
"Tennessee","Pickett County",1.6455904,0.1195319,39014,0.17061225,4719
"Tennessee","Polk County",2.5004122,0.099688411,42146.3384843982,0.17782655,15629
"Tennessee","Putnam County",3.5225799,0.21809968,38113.162152072,0.22679847,73615
"Tennessee","Rhea County",3.294492,0.11504219,39459.5881039957,0.19336006,31549
"Tennessee","Roane County",3.164587,0.16575752,44552.1997563722,0.13587372,53045
"Tennessee","Robertson County",2.9906759,0.14046989,57399.1720199749,0.12052392,67378
"Tennessee","Rutherford County",4.0372362,0.26535487,60879.9481547385,0.12954678,260076
"Tennessee","Scott County",3.275383,0.10044928,31202.2203527083,0.24491392,21939
"Tennessee","Sequatchie County",2.8370991,0.13289483,46203.7028769841,0.22248456,13659
"Tennessee","Sevier County",3.1032941,0.15252091,44111.7577318441,0.13388816,86899
"Tennessee","Shelby County",2.607024,0.2712436,53694.1552767299,0.19259311,925852
"Tennessee","Smith County",3.9383225,0.1272054,44572.7885839507,0.17924765,19058
"Tennessee","Stewart County",4.1702337,0.11423773,42077.4438607025,0.17270826,13355
"Tennessee","Sullivan County",3.488935,0.19935611,42977.2174234647,0.15903397,154491
"Tennessee","Sumner County",3.7361803,0.23095264,61806.3581063836,0.099969164,161078
"Tennessee","Tipton County",3.264215,0.14021817,57875.2966388893,0.1673654,59567
"Tennessee","Trousdale County",4.1535454,0.10025761,49575.4485387548,0.09489546,8019
"Tennessee","Unicoi County",3.5066915,0.12425397,34122.593021351,0.18745376,17624
"Tennessee","Union County",1.9890106,0.062310454,38061.1781359569,0.21918648,18977
"Tennessee","Van Buren County",2.4163785,0.090621881,42899.6214852199,0.24518129,5452
"Tennessee","Warren County",2.637439,0.11063607,36440.692311554,0.21229902,40705
"Tennessee","Washington County",3.5275884,0.28357404,45489.6272668608,0.17014134,122133
"Tennessee","Wayne County",3.5629129,0.087868422,34739.9350214441,0.15039557,16399
"Tennessee","Weakley County",4.0175738,0.20536835,37170.1573056166,0.22697297,34266
"Tennessee","White County",3.6162565,0.11106309,36760.7370070818,0.192725,25472
"Tennessee","Williamson County",5.1915293,0.51747006,105228.072103154,0.052398212,179997
"Tennessee","Wilson County",3.8804815,0.24054843,64987.3904625723,0.076785445,114283
"Texas","Anderson County",2.8741546,0.11666875,49297.1322316877,0.12923248,57162
"Texas","Andrews County",2.668473,0.11825995,69758.9974300014,0.17066272,14260
"Texas","Angelina County",2.6348281,0.15938661,44661.000334213,0.178993,84377
"Texas","Aransas County",3.1548495,0.22562255,47935.4697728647,0.17415449,24720
"Texas","Archer County",3.6289167,0.18439211,61034.4292025624,0.10115211,8936
"Texas","Armstrong County",3.0801308,0.25909752,65000,0.10704533,2075
"Texas","Atascosa County",3.1802318,0.10984609,54946.3361091937,0.18667513,44905
"Texas","Austin County",3.3724651,0.17825201,59620.750079178,0.086746372,27397
"Texas","Bailey County",2.720149,0.18470055,40589,0.17258087,6240
"Texas","Bandera County",3.0449553,0.24447164,55644.8927507933,0.18550047,20510
"Texas","Bastrop County",3.1525879,0.17793888,55388.6717180569,0.14013383,75744
"Texas","Baylor County",3.6784708,0.2451089,34382,0.1729022,3651
"Texas","Bee County",2.4276507,0.10216309,50772.4690687675,0.16934545,32689
"Texas","Bell County",2.9237988,0.20866558,53107.6154506382,0.1408886,291822
"Texas","Bexar County",2.958662,0.25171265,56616.8671250452,0.16890016,1681428
"Texas","Blanco County",3.8701901,0.25397593,53576.7984185958,0.11670646,9354
"Texas","Borden County",NA,0.19072165,77569,0.04255319,640
"Texas","Bosque County",3.588608,0.15103862,46639.723424116,0.15805313,17851
"Texas","Bowie County",3.0095479,0.18345739,46032.7185653325,0.16795611,94405
"Texas","Brazoria County",3.7840011,0.26975399,73617.7192607116,0.10637566,314407
"Texas","Brazos County",3.702702,0.39297169,48239.8491154823,0.30827275,183144
"Texas","Brewster County",2.7397547,0.30873278,38341.2544410745,0.16086257,9928
"Texas","Briscoe County",2.531472,0.14962594,40385,0.19930273,1439
"Texas","Brooks County",2.5199509,0.1172279,24944.6470995431,0.34832892,7296
"Texas","Brown County",3.155879,0.14683323,43731.6494252874,0.16303121,38214
"Texas","Burleson County",3.4228797,0.10485717,53885.7319485658,0.13672584,16642
"Texas","Burnet County",3.7579849,0.21208531,53127.4651929824,0.13626835,45515
"Texas","Caldwell County",2.9369586,0.1476917,49162.3361529974,0.19805633,37932
"Texas","Calhoun County",3.5070212,0.14194615,52344.7974369767,0.16189405,20527
"Texas","Callahan County",2.9198775,0.17049879,41159.6918930892,0.1379607,13364
"Texas","Cameron County",3.2230058,0.14079037,35433.3778390488,0.34639987,402431
"Texas","Camp County",4.0725479,0.14633781,38785.6849447625,0.20433123,12772
"Texas","Carson County",4.8199177,0.2359553,64706.2366548043,0.056428704,6008
"Texas","Cass County",3.5802162,0.12871625,40233.5693277311,0.19482873,29315
"Texas","Castro County",3.0002682,0.14858094,42706.9124286777,0.24181415,7308
"Texas","Chambers County",3.7303259,0.16155611,71776.6004103032,0.10561205,32332
"Texas","Cherokee County",3.9512866,0.11933772,40000.9751597994,0.22107272,48905
"Texas","Childress County",4.1010151,0.16059814,45645.5844340293,0.15246961,7658
"Texas","Clay County",4.2978449,0.19447657,45618.0906808036,0.11653667,10780
"Texas","Cochran County",2.5208585,0.11707065,38625,0.24925423,2987
"Texas","Coke County",NA,0.12481225,40642.6759036145,0.15202191,3229
"Texas","Coleman County",2.7710032,0.12915169,41946.6937605396,0.29570359,8482
"Texas","Collin County",4.3545523,0.48123986,92023.6144609576,0.069144987,815101
"Texas","Collingsworth County",3.4430659,0.18283582,40257,0.20804253,3038
"Texas","Colorado County",2.6086204,0.15223625,45786.2418798505,0.14977172,20746
"Texas","Comal County",4.0075679,0.32532206,72074.5533317354,0.099246502,118140
"Texas","Comanche County",2.9888847,0.18066071,40111.6992986976,0.22125836,13596
"Texas","Concho County",3.0844951,0.10485855,48516,0.20007816,3508
"Texas","Cooke County",3.0509906,0.19160682,58377.4839347504,0.13633789,38768
"Texas","Coryell County",3.0305219,0.14718507,49935.230480563,0.11847779,70970
"Texas","Cottle County",3.7365265,0.15935542,33750,0.10902256,1545
"Texas","Crane County",3.5730429,0.13132484,60133,0.16985404,4187
"Texas","Crockett County",0.628398,0.091146968,50646,0.15856914,3712
"Texas","Crosby County",1.6162435,0.1343298,39009.8598778676,0.23446146,6069
"Texas","Culberson County",4.3120604,0.138217,33981,0.28797337,2357
"Texas","Dallam County",3.1793215,0.081265844,44624.5639266,0.12311933,6406
"Texas","Dallas County",2.8002172,0.26346788,58135.1631135804,0.17519912,2493102
"Texas","Dawson County",1.7962112,0.087629117,44326.816814863,0.19076897,13873
"Texas","Deaf Smith County",3.3519905,0.1291125,47019.4997935164,0.17737085,18655
"Texas","Delta County",3.0327296,0.15077151,41246.2896195756,0.14834492,5460
"Texas","Denton County",3.6217558,0.39356053,85387.223114815,0.083412923,675377
"Texas","DeWitt County",3.0350802,0.12286639,49789.2350102005,0.16693607,19795
"Texas","Dickens County",3.035346,0.12656073,42118,0.24579625,2473
"Texas","Dimmit County",2.704608,0.12756942,33315.3142256903,0.36489135,9856
"Texas","Donley County",2.4735398,0.17086475,40216.1944519989,0.10317827,3718
"Texas","Duval County",2.3407876,0.078478947,31446.1549821762,0.22894156,11793
"Texas","Eastland County",3.4243567,0.15543059,33880.3629123392,0.21114944,18248
"Texas","Ector County",1.7448556,0.12696913,59963.5082038941,0.16822925,134935
"Texas","Edwards County",3.8899388,0.22132944,39457,0.24664345,1803
"Texas","Ellis County",3.5763862,0.21073034,66497.4094779761,0.11151128,155062
"Texas","El Paso County",3.354599,0.18776318,44446.8318755503,0.25550109,762563
"Texas","Erath County",4.4781213,0.23579732,42363.7060702032,0.19885397,36317
"Texas","Falls County",1.034104,0.096398681,41581.1855479682,0.24681199,16862
"Texas","Fannin County",3.1814077,0.14638187,45557.0890756302,0.15350732,32904
"Texas","Fayette County",3.3887963,0.17509973,51202.0663842958,0.11144279,22696
"Texas","Fisher County",3.6237912,0.15269165,41230.6595369904,0.13863604,3755
"Texas","Floyd County",2.0749791,0.17132181,44015.7415451443,0.23522151,6398
"Texas","Foard County",2.0477719,0.15576324,48068,0.23352855,1365
"Texas","Fort Bend County",3.944839,0.40748605,95241.262880552,0.078605294,575324
"Texas","Franklin County",3.6008334,0.23401742,43835.1521923621,0.15124987,10915
"Texas","Freestone County",3.0117872,0.13594285,46161.1703673799,0.15685214,19394
"Texas","Frio County",2.4680574,0.074640408,38048.7444967184,0.21766089,16305
"Texas","Gaines County",2.3821688,0.12558307,58791.810338925,0.17880955,15608
"Texas","Galveston County",3.2277346,0.26567236,68666.401539259,0.12758893,292242
"Texas","Garza County",2.3286414,0.085675433,52708,0.21707866,4693
"Texas","Gillespie County",4.1812887,0.26810008,57255.4239239844,0.080825359,24544
"Texas","Glasscock County",NA,0.16384916,62159,0.11237662,1236
"Texas","Goliad County",2.5398974,0.18019526,53518.6346740638,0.11836836,7048
"Texas","Gonzales County",3.2047203,0.13845067,46516.0031302065,0.19716062,19774
"Texas","Gray County",2.3266151,0.11717349,51000.7012203239,0.14993173,21744
"Texas","Grayson County",3.5378883,0.19033945,50857.6955582948,0.13518354,121167
"Texas","Gregg County",3.3196626,0.19210574,48190.2093424468,0.16888453,120200
"Texas","Grimes County",2.2558408,0.11573595,48847.9116674184,0.14733095,26317
"Texas","Guadalupe County",3.3026216,0.24314672,66915.8385728296,0.094832972,124263
"Texas","Hale County",3.7888293,0.13796914,45130.6139001461,0.18346472,35803
"Texas","Hall County",3.4758635,0.15201385,27244,0.27710843,3323
"Texas","Hamilton County",3.8572922,0.23326166,42598.4763414348,0.11825168,7992
"Texas","Hansford County",2.637543,0.19969597,41685.803313736,0.13785115,5411
"Texas","Hardeman County",3.7365265,0.14716853,35156,0.19207028,3914
"Texas","Hardin County",3.6040964,0.1559881,56071.4534455935,0.11934702,53827
"Texas","Harris County",3.1617734,0.26260099,62955.0527187022,0.16566418,4147218
"Texas","Harrison County",3.1621828,0.16100894,46932.967256327,0.15194884,65260
"Texas","Hartley County",3.2579129,0.19820829,64614,0.093028471,4967
"Texas","Haskell County",1.4679676,0.11652853,41145.7255467028,0.18770713,5009
"Texas","Hays County",3.357023,0.34310102,63746.2145098563,0.17073135,160802
"Texas","Hemphill County",4.3056812,0.16344605,67773,0.16821156,3450
"Texas","Henderson County",3.5643182,0.1424388,43056.4528727143,0.16909163,79427
"Texas","Hidalgo County",3.1230557,0.1443442,37222.9754442937,0.34501946,761223
"Texas","Hill County",3.3869805,0.1506393,44021.8553392801,0.14848943,36031
"Texas","Hockley County",3.2289169,0.1778411,47818.6374536734,0.17194517,22081
"Texas","Hood County",3.4510779,0.23621629,58245.2762299246,0.11054973,52054
"Texas","Hopkins County",2.8413074,0.16647884,46715.9200250277,0.15852457,34864
"Texas","Houston County",2.1242123,0.13211776,35519.6764705882,0.22813812,22400
"Texas","Howard County",1.469179,0.10421359,52052.0909688107,0.16196355,32851
"Texas","Hudspeth County",3.627723,0.10518444,26635,0.46029887,3129
"Texas","Hunt County",3.0544522,0.17554174,47398.7570620813,0.1930065,83679
"Texas","Hutchinson County",2.282088,0.12907234,49117.9567945824,0.15124243,21564
"Texas","Irion County",4.5838332,0.1232,64100,0.014943216,1779
"Texas","Jack County",3.0312686,0.10543129,51290.3386775763,0.19413297,8525
"Texas","Jackson County",2.8848069,0.16656721,57484.6527175844,0.117707,14305
"Texas","Jasper County",2.4514718,0.13922352,47771.8611033324,0.18316731,34752
"Texas","Jeff Davis County",2.8931618,0.34292865,50174,0.14689265,2271
"Texas","Jefferson County",3.13218,0.17778006,47014.8637564891,0.18654805,243933
"Texas","Jim Hogg County",2.5005572,0.12323765,37280.7318867925,0.1189109,4992
"Texas","Jim Wells County",2.5805719,0.1065372,45489.2016014496,0.21927607,41562
"Texas","Johnson County",3.4094188,0.15840247,60987.1259225887,0.10488712,157548
"Texas","Jones County",2.8083029,0.10268009,46578.1599190283,0.11774544,19047
"Texas","Karnes County",2.6582386,0.08568304,47097.2763086886,0.20036879,15126
"Texas","Kaufman County",3.2263749,0.17679982,64092.4515723271,0.11147013,105489
"Texas","Kendall County",4.4267402,0.35750294,76650.880903921,0.072918989,35204
"Texas","Kenedy County",NA,0.17934783,24000,0.1493776,385
"Texas","Kent County",2.3535898,0.19360569,50625,0.053805776,708
"Texas","Kerr County",3.8136237,0.26296112,46058.7910327456,0.14183922,48600
"Texas","Kimble County",2.2623019,0.2131955,40193.6487953115,0.13999861,4470
"Texas","King County",NA,0.36781609,57083,0,276
"Texas","Kinney County",3.6496315,0.14532316,34398,0.32225138,3257
"Texas","Kleberg County",2.7772405,0.21161085,40625.9073952777,0.24930046,31014
"Texas","Knox County",4.0845156,0.13109386,40849.8378596397,0.15507816,3390
"Texas","Lamar County",3.2667105,0.17298636,42264.6515976141,0.16660331,49347
"Texas","Lamb County",3.6524887,0.13677578,40140.2081276383,0.17523375,13457
"Texas","Lampasas County",3.2332959,0.17560737,51505.8852975555,0.14770374,21075
"Texas","La Salle County",2.3985667,0.080667593,40094,0.21775009,5877
"Texas","Lavaca County",3.596077,0.13889696,48048.5562996418,0.10439546,18504
"Texas","Lee County",3.110606,0.14694679,52143.2782326029,0.11300073,16204
"Texas","Leon County",3.1195982,0.12752205,46794.0779715493,0.16606939,16786
"Texas","Liberty County",2.7739716,0.089640498,51837.5972000053,0.15353788,76501
"Texas","Limestone County",2.5400209,0.11829253,37950.7890010263,0.18149905,22474
"Texas","Lipscomb County",2.0720353,0.22492658,60681.1659600242,0.1452246,3023
"Texas","Live Oak County",4.0688848,0.14480014,48966.281848929,0.13262461,11210
"Texas","Llano County",3.033746,0.24361855,50010.0018651883,0.12917846,18357
"Texas","Loving County",3.6168835,0.17948718,56875,0,58
"Texas","Lubbock County",2.9742179,0.26806718,49812.0247676908,0.19524838,276591
"Texas","Lynn County",4.0049453,0.157681,40187.7264581572,0.17409858,5628
"Texas","McCulloch County",3.1409147,0.19982906,38766.4324520101,0.23373468,7862
"Texas","McLennan County",3.0235381,0.20810972,47735.2316515452,0.19938648,238487
"Texas","McMullen County",NA,0.10493827,57589,0.09141583,837
"Texas","Madison County",3.4604275,0.12278308,44365.5862851288,0.21248455,13646
"Texas","Marion County",1.7044239,0.11448808,35879.5416271572,0.23356435,10096
"Texas","Martin County",2.601197,0.12839763,64357.420295895,0.081284694,4701
"Texas","Mason County",4.8026133,0.29556033,40531.8374875374,0.15893792,4036
"Texas","Matagorda County",3.0663557,0.14505471,41582.115552286,0.21859372,37128
"Texas","Maverick County",3.5727706,0.13107151,37321.0003317483,0.33699492,53967
"Texas","Medina County",3.0368812,0.19333677,58652.1839325305,0.15605272,45052
"Texas","Menard County",4.0596557,0.13851762,37917,0.18601398,2133
"Texas","Midland County",2.1213973,0.22913742,76062.579132328,0.12765941,132844
"Texas","Milam County",2.6854808,0.13559166,39884.1496142505,0.17944373,24515
"Texas","Mills County",4.0623026,0.1903518,44495.329821718,0.15443379,5085
"Texas","Mitchell County",2.5569732,0.093284927,51146.3273423376,0.1587746,9404
"Texas","Montague County",3.1266549,0.16656078,45598.9297631726,0.13300179,19407
"Texas","Montgomery County",4.1042385,0.29204369,76576.0726545049,0.10838225,459550
"Texas","Moore County",2.9633601,0.13659549,49495.5503560994,0.13511424,21004
"Texas","Morris County",3.3520896,0.17214879,38357.5422916344,0.16699363,12596
"Texas","Motley County",NA,0.18494898,35433,0.2206278,1289
"Texas","Nacogdoches County",2.2723589,0.23536935,40345.5860610005,0.25777829,65258
"Texas","Navarro County",2.6694653,0.15564312,43479.6288886561,0.20076323,49756
"Texas","Newton County",2.8913355,0.082799725,37934.7112495673,0.17159238,13603
"Texas","Nolan County",3.8537664,0.17350146,40082.600880652,0.18755504,15283
"Texas","Nueces County",2.7956159,0.19418608,54250.1253890749,0.19623315,323196
"Texas","Ochiltree County",3.5484605,0.1783841,50912.3955785973,0.17492418,9758
"Texas","Oldham County",5.2956123,0.29751402,52292,0.13369781,2119
"Texas","Orange County",2.9986067,0.12370801,53193.6687561861,0.13852274,82453
"Texas","Palo Pinto County",2.5450466,0.13524143,45559.5222155028,0.1362903,27709
"Texas","Panola County",3.2898805,0.11299564,50536.9047318877,0.12452034,23360
"Texas","Parker County",3.4040089,0.22619237,71805.0228518648,0.10451867,116309
"Texas","Parmer County",2.4460397,0.15540513,48485.5933391762,0.18621273,9340
"Texas","Pecos County",2.4845545,0.11537408,50282.5907009738,0.20083317,16358
"Texas","Polk County",3.784667,0.10662869,41769.0902604981,0.2287114,46487
"Texas","Potter County",3.1975675,0.13956711,43848.184359849,0.22400497,123399
"Texas","Presidio County",2.7224379,0.16792351,31368.9593246355,0.2432579,7744
"Texas","Rains County",2.9267719,0.12071197,49972.7626901228,0.11509097,11219
"Texas","Randall County",3.7908921,0.30307439,64292.9542182646,0.094917558,118379
"Texas","Reagan County",0.18903537,0.10010427,59257,0.10523114,2988
"Texas","Real County",2.331074,0.19385548,37059,0.26836157,2896
"Texas","Red River County",2.8166704,0.084944934,34645.6480559876,0.17642282,12870
"Texas","Reeves County",3.3485718,0.069384024,43768.9238191976,0.27866533,11197
"Texas","Refugio County",2.9055758,0.11207134,50139.0113774888,0.16385615,7201
"Texas","Roberts County",2.271939,0.34090909,72500,0.14595211,871
"Texas","Robertson County",2.2778101,0.1547136,49823.0827216941,0.21352527,15637
"Texas","Rockwall County",3.80773,0.34921533,90481.8886988269,0.055636846,83701
"Texas","Runnels County",2.4148822,0.16483298,41512.8211598895,0.2118959,10296
"Texas","Rusk County",3.125648,0.14639391,47950.9557097319,0.12740591,49450
"Texas","Sabine County",3.7299473,0.12044496,32126.8948680081,0.17982215,10199
"Texas","San Augustine County",2.1689391,0.11858062,30533.1043429216,0.26756173,8310
"Texas","San Jacinto County",2.5177047,0.093242273,45283.4379927229,0.17666437,25207
"Texas","San Patricio County",2.6819427,0.14993711,53831.0735139806,0.16543987,66476
"Texas","San Saba County",3.2737465,0.18584137,37230.9337791551,0.23074853,6093
"Texas","Schleicher County",2.1607366,0.17422435,59766,0.12371134,2816
"Texas","Scurry County",2.107105,0.16563076,55093.7499556764,0.18249077,16502
"Texas","Shackelford County",3.5092762,0.27572426,50285,0.13197322,3014
"Texas","Shelby County",2.8148291,0.13178244,37568.8761788746,0.25351575,26851
"Texas","Sherman County",2.4491568,0.19052745,52969,0.1287525,2904
"Texas","Smith County",2.9935207,0.23862289,51613.1647084069,0.15408911,208201
"Texas","Somervell County",3.6076982,0.2849935,50547.2253239105,0.10621288,8177
"Texas","Starr County",3.2390971,0.096310213,27526.6395650177,0.37699184,63499
"Texas","Stephens County",3.054177,0.12288325,46165.0878504673,0.17873475,9595
"Texas","Sterling County",NA,0.22666667,50156,0.21043478,1228
"Texas","Stonewall County",2.947278,0.22395326,47969,0.11938202,1401
"Texas","Sutton County",4.3529739,0.11832501,54567,0.11745283,4066
"Texas","Swisher County",2.1040235,0.14703576,35970.9497071556,0.1520029,7585
"Texas","Tarrant County",3.1007056,0.28139117,66268.8805374626,0.13389809,1826770
"Texas","Taylor County",3.3573906,0.2424165,49142.3936110664,0.16578747,128556
"Texas","Terrell County",NA,0.20727848,24821,0.16470589,1054
"Texas","Terry County",1.1917713,0.14518267,41935.29325745,0.16836934,12321
"Texas","Throckmorton County",3.1463871,0.16704805,39438,0.13248336,1592
"Texas","Titus County",3.2512777,0.13715555,45970.2396548525,0.18234055,30909
"Texas","Tom Green County",3.0517247,0.21505645,50099.2806517755,0.16884996,109844
"Texas","Travis County",3.6644318,0.42156923,70819.5555943707,0.16985901,1054052
"Texas","Trinity County",1.9954345,0.1132049,35790.505382242,0.16533965,14031
"Texas","Tyler County",2.6796546,0.12122977,44852.0236607553,0.18134071,20361
"Texas","Upshur County",3.7480419,0.14768517,48499.1188277494,0.13197236,38324
"Texas","Upton County",1.2149464,0.11806004,45387.7478390462,0.13932055,3154
"Texas","Uvalde County",2.4279695,0.15934969,39536.4621851922,0.2664392,26964
"Texas","Val Verde County",3.0130124,0.15706514,47533.9332774072,0.2332948,48526
"Texas","Van Zandt County",2.9399915,0.12180145,46637.1943741798,0.14546545,52351
"Texas","Victoria County",2.4855196,0.16371821,57536.3031350454,0.1656563,88204
"Texas","Walker County",2.5089474,0.18478832,42785.8188502969,0.24817593,65600
"Texas","Waller County",3.0722148,0.19605181,53061.2937221972,0.21007109,37431
"Texas","Ward County",2.350884,0.10056885,58595.8869393883,0.17376444,10295
"Texas","Washington County",3.715034,0.25636891,54009.2395456433,0.16093034,33251
"Texas","Webb County",2.8871305,0.16156268,41291.1241739978,0.2940861,245960
"Texas","Wharton County",2.7086146,0.1546647,48167.5795784884,0.17186551,41353
"Texas","Wheeler County",2.1132121,0.15050618,49888.0288354898,0.13863438,4875
"Texas","Wichita County",3.0314114,0.20357245,48302.0362965779,0.14810862,127124
"Texas","Wilbarger County",2.0477719,0.16171411,44320.0959734023,0.23100241,13625
"Texas","Willacy County",2.3317044,0.087635316,29233.2866630523,0.42495549,20513
"Texas","Williamson County",3.8411853,0.37322471,79025.0572893378,0.065094739,426450
"Texas","Wilson County",3.088851,0.18230675,70705.8409758143,0.09048178,41403
"Texas","Winkler County",1.8657168,0.097867906,57772.0919831224,0.16361606,6768
"Texas","Wise County",3.0185525,0.1547735,57609.6579058636,0.097590439,59702
"Texas","Wood County",3.0345066,0.16270916,47403.9911590887,0.14062977,43214
"Texas","Yoakum County",1.9818727,0.14960167,57498.5938570885,0.24983574,7656
"Texas","Young County",3.1909735,0.13506873,48193.7555256065,0.15500824,17893
"Texas","Zapata County",2.5927963,0.089637242,36710.8353545442,0.37935629,14239
"Texas","Zavala County",1.4811496,0.079070441,27960.1151747247,0.42975688,11768
"Utah","Beaver County",3.8988125,0.10438415,48706.3118117363,0.18408631,6278
"Utah","Box Elder County",3.2987332,0.22463699,57687.5598199099,0.085801505,50655
"Utah","Cache County",4.659956,0.3513917,54136.7418069166,0.14827423,118191
"Utah","Carbon County",3.1939311,0.14114995,49203.2421155913,0.12727353,20335
"Utah","Daggett County",NA,0.1875,75938,0.083769634,965
"Utah","Davis County",3.9200079,0.33503708,77009.6839783476,0.064692967,304496
"Utah","Duchesne County",2.3978734,0.16447586,61437.7447734723,0.10829321,18080
"Utah","Emery County",4.3665638,0.13209458,51919.0409985423,0.1005007,10559
"Utah","Garfield County",3.3175395,0.19455761,45506.9534029389,0.09837798,4684
"Utah","Grand County",3.5378225,0.24336414,43053.4126829268,0.12576009,9943
"Utah","Iron County",3.868926,0.28565875,44347.6179407751,0.20904893,45846
"Utah","Juab County",2.4710116,0.12967721,56291.0243021667,0.10694827,10188
"Utah","Kane County",3.9365263,0.2364445,50159.9240701754,0.09663026,6756
"Utah","Millard County",2.6175101,0.19447602,55240.8770695033,0.12641892,12480
"Utah","Morgan County",4.1663971,0.26792076,80980.4285563418,0.010894374,9026
"Utah","Piute County",2.5355985,0.1617357,37112,0.13211381,1429
"Utah","Rich County",3.5534823,0.22150537,52569,0.067983463,2165
"Utah","Salt Lake County",3.1942372,0.29205081,69499.7863493905,0.10320642,1052900
"Utah","San Juan County",2.1917427,0.17035942,40688.0121388851,0.25006256,15349
"Utah","Sanpete County",3.3864543,0.19870722,48663.0866939832,0.17941575,26096
"Utah","Sevier County",2.8934793,0.17146032,48117.0873954427,0.11226331,20050
"Utah","Summit County",3.6621644,0.50377399,98693.560566017,0.065100387,37795
"Utah","Tooele County",2.7763293,0.18625508,64496.4167611392,0.06447155,59654
"Utah","Uintah County",2.8904564,0.14512895,67132.2118878115,0.11620076,30849
"Utah","Utah County",3.6888826,0.36067924,67738.5870560085,0.13025002,558219
